552,How many mobile SIM cards can be used by a military person: ,"1, 2, 3, 4",B
553,Which of the following are basic and essential quality of a soldier as per CAS training directives:,"Efficiency in weapon handling, Loyalty, All of the above, None of the above",C
554,Duration of company level group training is: ,"3 weeks, 3 weeks 2 days, 3 weeks 3 days, 3 weeks 4 days",B
555,How many chances a person will get to qualify in each bi-annual IPFT:,"2, 3, 4, Only one",B
556,A student officer attending a course will be made RTU if he is overweight by: ,"5 lbs, 10 lbs, 15 lbs, 20 lbs",C
557,What is the bonus mark per year added in the TRACE for commanding a field unit in the rank of Lt Col/Major:,"0.1, 0.2 , 0.3, 0.5 ",B
558,"For failing in courses or becoming RTU (except medical reason), marks deducted from TRACE is: ","0.20, 0.25, 0.50, 0.75",B
559,"According to CAS command philosophy, how many criteria are important for making command effective: ","2, 3, 4, 16",B
560,"For receiving command insignia, a commander must serve in command appointment minimum for:","3 months, 6 months, 12 months, 24 months",B
561,"Officers availing higher study leave in abroad for 03 years and more, need to serve minimum    upon returning to become eligible for promotion: ","3 month, 6 month, 9 month, 12 month",C
562,"After the completion of agreement for interest free car loan, within how many days cocerned officer has to purchase car and all documentation done to avoid fine:","30 days, 45 days, 60 days, 90 days",D
563,Rank of temporary Captain will be made substantive or substantive temporary after a period of  from the date of commission:,"3 years, 6 years, 4 years, 5 years",B
564,"A strong password can reduce/minimize the risk of cyber-attack, which may be created with minimum: ","8 letters, 10 letters, 12 letters, 15 letters",C
565,"If any Major and below officer applies for voluntary retirement within 1st year of completion of higher studies and his case is approved then, pension will be deducted at the following rate:","15%, 20%, 25%, 30%",C
566,The leave sanctioning authority shall not change the date of leave or grant less leave in case of:,"Recreation leave, Privilege leave, Maternity leave, All of the above",C
567,Ammunition which are not fit for operational use are classified by ATO as:,"Unserviceable, Segregated, Range Practice, Major Repair",C
568,Maximum bonus mark an officer can get in his entire service pd for publication is: ,"1 mark, 2 mark, 3 mark, 5 mark",A
569,AC cannot be used in the mosque from:,"Jan to Oct, Nov to Apr, Mar to Oct, Nov to Feb",D
570,"According to latest policy on dress for the officers, which type of shoe cannot be used with formal dress:","Oxford, Derby, Loafer, None of the above",C
571,What is the last (16th) command philosophy of Respected CAS:,"Impart of social learning, Achieve efficiency, Enhance effective communication, Take proper feedback and evaluate",D
572,Ldrship is the art of influencing and                people to achieve willingly the team or org goal.,,Directing
573,The outcome any Comd seeks is ________on the btl fd.,,Success
574,"In terms    and     one complementary, but not equal. ",,"command, control"
575,The style of ldrship depends on the lvl of   of the followers.,,Readiness
576,The real basis of msn Comd in an unbroken chain of mutual trust and respect between  at all lvl.,,comds
577,      embodies leadership and management.,,Command
578,Transactional ldrship is most often explained as a    exchange between ldrs and their fol.,,Cost-benefit
579,"Leadership is the result of the interaction of three main factors: The Leader,       and The Situation.",,The Gp
580,Sldrs trust ldrs who are confident in their own     .,,Abilities
581,Morale is the human dimension’s most imp   elm.,,Intangible
582,"According to the theories of sit app, sit leadership has_______different styles that a ldr can adopt in his or her app to the one-to-one mgt of a subordinate according to the sit or task.",,Four
583,A dinner ni in the mess is a   . ,,Parade
584,      will remain accountable for any decisions and action of his staffs.,,Comds
585,The mix of skills and knowledge will vary at different rk levels in terms of emphasis in    and   .,,"Scope, complexity"
586,"Mgt is the process of plg, org, dir and      org resources in the pursuit of org goals.",,Con
587,Risk mgt is a     part of Army life.,,Fundamental
588,A    ldr is the one who is gp minded.,,Participative
589,The     or     of a comd is gen assumed to have the same weight as an order.,,"wish, desire"
590,Maj and Col are    grade offrs.,,Fd
591,      and above are also known as sr offrs.,,Col
592,"If three offrs of different rk are walking together, the senior most walks in the    , the next senior on his     and junior-most on his left.",,"Middle, right"
593,      should not be visible an displayed while in uniform.,,Cell phones
594,It is customary for an offr in unf to salute a wife of an offr      of the rk of her husband.,,Irrespective
595,"When two or more offrs are together,    will acknowledge salutes.",,Only the senior.
596,The first element in the mil code is    .,,Concept of duty
597,Mess bill must be paid by the    of each month.,,7th day
598,Use of umbrella with unf is     .,,Prohibited
599,Offr will consume all meals in mess. It is unexpected on one’s part to carr food at    .,,BOQ
600,Offrs should maint     while entering the mess.,,Proper dress
601,According to army regulations no   or   of any kind may either be presented to an officer by officers or soldiers who are serving or who has served under his command.,,"presentation, gift"
602,"On    , Bangladeshi flags were flown throughout East Pakistan on Pakistan’s Republic Day as a show of resistance.",,23-Mar-71
603,National Children’s day is celebrated on      ‘s birthday.,,Bangabandhu
604,     was the comd of Naval Cdo gp which carr out Op JACKPOT.,,"Submariner Abdul Wahed Chowdhury, BU, BB."
605,"On        , the Provisional Government of Bangladesh issued the Proclamation of Independence which confirmed Sheikh Mujibur Rahman's original declaration of independence.",,10-Apr-71
606,The people's republic of Bangladesh was proclaimed on    .,,26-Mar-71
607,The title Bangamata is conferred to   . ,,Begum Fazilatunnesa Mujib.
608,       was the youngest son of Bangabandhu Sheikh Mujibur Rahman.,,Sheikh Russel
609,"During LW, some Bengali submariners serving in earstwhile Pakistan Navy defected from _________ and formed Bangladesh Navy.",,France
610,Mujib Battery was initially raised and org by     .,,Capt Abdul Aziz Pasha
611,On    Sheikh Mujibur was conferred the title Bangabandhu.,,23-Feb-69
612,"‘Mujib Bty’, the Arty sub-unit that fought in the LW was later raised as            in the corps of Arty of BD Army.",,1 Fd Regt Arty
613,"Rowshon Ara Bty, the Arty sub-unit that fought in the LW was later raised as     in the corps of Arty of BD Army.",,2 Fd Regt Arty.
614,Who was the commanding officer of K forces ?,,Maj Khaled Mosharraf.
615,K' Force consisted of    .,,"4,9 & 10 East Bengal Regiment"
616,S' Force was raised at a place called        .,,Hejamura (opposite to Sylhet border)
617,S' Force consisted of      .,,2 & 11 East Bengal Regiment
618,     is Swadesh Prottabartan Dibosh.,,10 January.
619,     was appt as the Dy Chief of Staff (DCOS) of BD Armed Forces during LW.,,Gp Capt A K Khondokar
620,"In a cabinet meeting of the provisional government of Bangladesh held on 11 July 1971, liberation war was structured through dividing the Bangladesh into              sectors.",,11
621,"On         , the provisional government of BD declared the formation of the BD Armed Forces, consisting of the BD Army, BD Navy and BD Air Force.",,"4th April, 1971"
622,       was the 1st Sec Comd of Sec 2 of LW.,,Maj Khaled Mosharraf
623,The flag of Bangladesh was first hoisted on    .,,2-Mar-71
624,    was the 1st Sec Comd of Sec 3 of LW.,,Maj K M Shafiullah
625,    was the Sec Comd of Sec 4 of LW.,,Maj C.R Datta
626,    was the Sec Comd of Sec 5 of LW.,,Maj Mir Shawkat Ali
627,"The Provisional Government of Bangladesh, popularly known as the            also known as the Bangladeshi government-in-exile, was established following the proclamation of independence of East Pakistan as Bangladesh on 10 April 1971.",,The Mujibnagar Govt
628,     was the 1st Sec Comd of Sec 7 of LW.,,Maj Nazmul Haque
629,    was the 1st Sec Comd of Sec 8 of LW.,,Maj Abu Osman
630,Two of the female freedom fighters were awarded with Bir Protik for their valiant contribution during the LW; their names are     and     .,,"Capt (Dr.) Setara Begum, Taramon Bibi."
631,During our Liberation war many members sacrificed their lives and a total of       fighters received gallantry awards for their sacrifice for the nation.,,331
632,    was the First western developed country to recognize Bangladesh.,,Australia
633,"Air Wg of the LW Forces was estb on     by the Bengali offrs, airmen and technicians.",,28-Sep-71
634,       movie was inspired by Bir Sreshtho Motiur Rahman. ,,Ostitte  Amar Desh.
635,Which Inf units were raised during LW?,,"9, 10 and 11 EB."
636,What was the appointment of Bir Sreshtho Ruhul Amin?,,Engine Room Artificer
637,On   Bangladesh became a member of UN.,,17-Sep-74
638,From which loc 2 EB revolted against Pakistani Forces during LW?,,Gazipur
639,_________ members of Bangladesh Army were martyred in LW?,,1515
640,_______ offrs of Bnagladesh Army were martyred in LW?,,55
641,First op (Op Jackpot) launched by Bengali Naval Cdo was on    .,"30 Mar 1971, 21 Nov 1971, 16 Apr 1971, 15 Aug 1971",D
642,Where did Bangladesh Government in exile take oath?,"Theater road, Kolkata, Mujib Nagar (Baidyanathtala) in Meherpur, Sohrawardiuddan, Dhaka, Benapol, jashore",B
643,"On which dt, Bangabandu Sheikh Mujibur Rahman was freed from the Pakistan jail? ","On 10 Jan 1972, On 8 Jan 1972, On 8 Dec 1971, On 17 Jan 1971",B
644,"The national flag of Bangladesh was adopted nationally on January 17, 1972.?","10 Jan 1972, 15 Jan 1972, 17 Jan 1972, 19 jan 1972",A
645,Who designed the National Flag of Bangladesh?,"Kamrul Hasan, Moinul Hossain, Hamidur Rahman, Shamim shikdar",A
646,Where was the body of Bir sreshtho Hamidur Rahman buried ?,"Banani Graveyard, Azimpur Graveyard, Mohammadpur Graveyard, Mirpur Shahid Budddijibi Graveyard",D
647,When did Bangabandhu return to Bangladesh from confinement at Pakistan after the LW?,"16 Dec 1971, 10 Jan 1972, 12 Jan 1972, None of the above",B
648,When did Bangabandhu sheikh Mujibur Rahman address the UN General Assembly in bangla for the first time?,"a. On 10 September 1971, b. On 25 October 1974, c. On  10january1975, d. On 25 september 1974",D
649,Who was the first comd of KILO Flight?,"Gp Capt A K Khondoker, Sqn Ldr Sultan Mahmud, Sqn Ldr Mohiuddin Jahangir, Gp Capt Asadullah",B
650,Who was the Acting President of Mujibnagar Govt during LW in 1971?,"Tajuddin Ahmed, Syed Nazrul Islam, M A Mansur Ali, None of the above",B
651,Attk on Kamalpur BOP on 31 Jul 1971 was carried out by:,"1 E Bengal, 2 E Bengal, 10 E Bengal, 3 E Bengal",S
652,Which unit led the 2nd Btl of Belonia Bulge? ,"1 E Bengal, 2 E Bengal, 10 E Bengal, 3 E Bengal",C
653,Which film is made on the partition of 1971 ?,"Abar Tora Manush Ha, Chitra Nodir Pare, Nadir Nam Madhumati, Habagoba",B
654,How many women freedom fighters received the Bir Protik Award for their contribution in the liberation war of Bangladesh?,"1, 2, 3, 4",B
655,When did Australia recognized Bangladesh as an independent nation?,"a. On 16 December 1971, b. On 16 December 1972, c. On  26 January 1972, d. On 12 April 1972",C
656,When did Bangabandhu sheikh Mujibur Rahman address the UN General Assembly in bangla for the first time?,"On 10 September 1971, On 25 October 1974, On  10 January1975, On 25 September 1974",D
657,Bir Shrestho Capt Mohiuddin jahangir was killed on the bank of which River ?,"Padma River, Mahananda River, Surma River, Karatoya River",B
658,Bir Srestho Sepoy Mostofa Kamal was martyred in the district of:,"Cumilla, Brahmanbaria, Moulovibazar, Nator",B
659,Who was the first martyrs among the seven Bir sresthos of the war of liberation?,"Ruhul Amin, Hamidur Rahman, Nur Mohammad, Munshi Abdur Rouf",D
660,Who was the commander in chief of the liberation war of Bangladesh?,"K M Shafiullah, Nuruddinn Khan, M A G Osmani, Khaled Mosharrof",C
661,What was the name of spl cdo team of Mukti Bahini that carried out spl ops in and around Dhaka led by Major Khaled Mosharrof?,"Ghatak Platoon, Crack platoon or Dhaka Crack Platoon, Barud Platoon, None of the above",B
662,The journey of the radio centre widely known as ‘swadhin Bangla Betar Kendra’ began on   ?,"In the evening of 2 Mar 1971, In the evening of 17 Mar 1971, In the evening of 26 Mar 1971, In the evening of 7 Mar 1971",C
663,The book on liberation war ‘Amar Kichu Kotha’ was written    by   ?,"Anisul Haque, Zafor Iqbal, Sheikh Hasina, Bangabandhu Sheikh Mujib Rahman",D
664,When was the ‘flag of Bangladesh’ first hoisted ?,"2 Mar 1971, 26 Mar 1971, 17 Mar 1971, 7 Mar 1971",A
665,Which of the fol is an imp battle for ‘K’ Force?,"2nd Battle of Belonia, Battle of Kamalpur, Battle of Mukundapur, Battle of Akhaura",A
666,Who was the first Bangladesh Woman to scale seven highest peaks in seven continents?,"Wasfia Nazreen, Nishat Majumder, Salma Khatun, Rizia Akter",A
667,Bir Shrestho Flight Lieutenant Matiur Rahman’s body was returned to Bangladesh for a ceremonial and highly symbol reburial on     .,"02 Jun 2006, 24 Jun 2006, 15 July 2007, 06 July 2007",B
668,Who was the journalist exposed human rights violations and scale of the Pakistan Army’s brutality in 1971?,"Lawrence Lifschultz, Siddique Salek, Willem Van Schendal, Naville Anthony Mascarenhas",D
669,When did Paradrop take place at Tangail during LW of BD?_________,"11 December 1971, 14 December 1971, 21 November 1971, 25 November 1971",A
670,How many persons alongwith Bangabandhu Sheikh Mujibur Rahman were charged in the Agartala Conspiracy Case?,"35, 43, 23, None of the above",A
671,How many pers of Bangladesh Army received galantry award because of their valiant contributions in LW?,"287, 21, 23, 55",A
672,"As per MOQ-2022, qual reqr for the prom from Sgt to WO are:","ATT, Sgt course, PE and HSC/ Eqvt civ edn from 01 Jan 2023, NCOC, One Utility Course, PE and civ edn HSC/ Eqvt form 01 Jan 2023, ATT, PE and civ end HSC/Eqvt civ edn from 01 Jan 2023, CLM and PE",B
673,PE is not a prerequisite to get prom to the rk of:,"Lcpl, Cpl, Sgt, WO",B
674,All Female sldr shall  be exempted from   Cadre.,,Arms/ Services Commando Cadre
675,An indl will be permitted to appear ______times to qualify for one particular PE reqr for his next higher rk.,,maximum three.
676,An indl will not be allowed to appear the ______without atnd all other prerequisites for prom to the next rk.,,PE
677,The precedence     is to be res for matters of great urgency.,,IMM.
678,The writer must know the exact meaning of every word in order to avoid ambiguity____and misunderstanding.,,Vagueness.
679,Over_______ should be avoided.,,Classification.
680,Precedence in the    is to be shown on the left.,,Loose Minute (LM).
681,Docus reqr quick handling may be given a _______ marking.,,Precedence.
682,The identifying ref is placed _________the date.,,Opposite.
683,No _______is to be used after the salutation.,,Comma.
684,Para are numbered in _______ numerals.,,Arabic.
685,A _______is ident by the number and title.,,Chart.
686,"En courses are       , own courses are not.",,factors.
687,"Fractions and whole numbers, except _____ are to be written in figures.",,One.
688,Minutes are signed by the secy after approval by the       .,,Chairman.
689,It is the prerogative of the ______ to sign in green ink,,Chief of Staff.
690,Brevity is achieved by            and      editing.,,"Planning, Careful"
691,"Reading aloud helps to ident _______, _______ and _______. ",,"Inaccuracy, ambiguity, clumsiness of expressions."
692,"In an Aprc while writing “Selection of the      if a new idea does occur, the writer must stop and go back and write it into the appr sec. ",,Best Course.
693,Overlay orders are not a new forms of     .,,Staff duties.
694,OpO are issued either in     or    .,,"writing, orally."
695,_______ and _______ must be distinguishable from facts.,,Opinions and deductions.
696,Jr staff offr must not sign ltr    a req.,,refusing.
697,_______ are at a level between commanded ltr and routine ltr.,,Directed ltr.
698,"In gen, policy matters and      correspondence are addressed to appt.",,formal.
699,When only one color is used then forces and activities will be drawn with a          .,,double line.
700,In    writing proper nouns are written in capital ltr.,"Initial capital, Capital, Op, None of the above",C
701,The right margin is to be at least one center or ____paces wide.,"1, 3, 5, 4",C
702,A__is placed at the top or bottom of the page as appropriate.,"Flags, Staple, Kicker, Flag",C
703,Which msg or info should be cir through sig msg ?,"Congratulatory msg, SITREP, Ack, unless of an op nature, Air Sp rear","A, D"
704,The        is inserted on the msg box by officer when he signs the msg.,"DTG, Precedence mk, Sy cl, Rank",A
705,A wng order is to be clearly defined as such and should incl:,"The scope of the op and probable tasks or mov, Details of nec prep, When and how detailed orders will be issued, All of the above",D
706,Which one is not correct?,"HQ 9 Inf Div, GS Br (MO Dte) AHQ, Main HQ 7 Inf Div, HQ 87 Inf Bde",B
707,The chairman should normally approve the secretary’s draft within ________ hr.,"12 hr, 24 hr, 48 hr, 72 hr",C
708,Which one is the auth abbr of Privilege Leave?,"PL, P/L, P Lve, Plve",C
709,Ltr and papers reqr quick handling may be given a ,"Privacy mk, Precedence mk, Paragraph Headings, None of the above",B
710,All SECRET and TOP SECRET docu are to bear indl: ,"Copy no, Ident no, Docu no, Ser",A
711,Which one of the fol is not a means of empl sig msg?,"Radio, Rnr, Line, Sig Dispatch Svc",B
712,Supplementary docu that amplify the parent docu are called: ,"Anx, Appx, Encl, Att",A
713,"Paragraph headings can form part of the opening of a sentence, in case of:","All writing , Op writing, Non op writing, Svc Writing",B
714,The allocation of copy num docu is shown in the:,"Parent Paper, Distr list, Margin, None of the above",B
715,"A map is ident by the country or geographical area, ____ and scale.","Sheet no, Serial no, Para no, None of the above",A
716,External addressees are listed in order of:,"Seniority, Alphabetical order, None of the Above, a and b",A
717,____is given mainly to seek decision on a matter from an auth.,"A decision brief, Info brief, None of the above, All of the above",A
718,Every problem drived from a          .,"Solution, Sit, Aim,  Apre",B
719,All OpO comprise_____mandatory sec.,"3, 4, 5, 6",C
720,What is the de-abbr of GOC?,"General Offr Commnadings, General Offr Commanding, Generals Offr Commanding, General Offr Commanding",B
721,What is the full meaning of BMI?,"Body Massage Index, Body Measurement Instr.s, Body Mass Index, Body Mass Impact",C
722,Total number of food ingredients are     .,"4, 5, 6, 7",C
723,What is the normal amount of fat in human body?,"10%, 15%, 20%, 25%",B
724,What is the Lenghth and Height of Horizontal rope?,"Lenghth 15′ and Height 7′, Lenghth 19′ and Height 9′, Lenghth 20′ and Height 12′, Lenghth 22′ and Height 14′",C
725,What is the full meaning of BER?,"Basic Energy Requirement, Basic Efficiency Required, Body Energy Requirement, Body Efficiency Required",A
726,_____ founded the the Parbatya Chattagram Jana Samhati Samiti (PCJSS) as a united political organization of all native people and tribes in 1973.,,M. N. Larma
727,Kuki-Chin National Front (KNF) is established by ______ in ___________ with an aim to create autonomous state for Bawm people with nine Upzilas of Rangamati and Bandarban districts.,,"Nathan Bawm, 2017"
728,UPDF (democratic) was raised on      .,,15-Nov-17
729,UPDF is raised in the yr of           .,,26-Dec-98
730,The_____was re-estb in the name of ‘OP UTTORON’ to solve the CHT crisis mil through imposing mil mnvr.,,‘OP DABANAOL’
731,Constr of Kaptai Dam for the Hydroelec Power Proj was completed in the yr of    .,,1962
732,     meters fd of fire to be kept clear around any CHT camp.,,300
733,Capsule Trg in the camps will be conducted for ________ in each trg cycle.,,15 days
734,The spd boat operator must wear a     .,,Crash helmet
735,"Possesion of illegal firearms will be dealt according to     of Arms Act, 1978",,19 (a).
736,"One camp will have   bino, at least.",,2
737,"In CI ops,     is the prime source of info collection.",,ptl
738,"Chakma is one of the largest tribal gp residing in CHT along wiyh Marma, Tripura, Tanchangya etc. What is religion of the majority of the tribes residing in CHT?","Hinduism, Chistianity, Muslim, Buddhism",D
739,During ‘Red Alert’ the ptl are kept in    NTM.,"20 min, 15 min, 10 min, 5 min",C
740,When was Ministry of Chittagong Hill Tracts Affairs (MoCHTA) founded?,"5 Jul 1988, 2 Dec 1997, 15 may 1998, None of the above",A
741,United People’s Democratic Front (UPDF) was raised on___.,"10 Feb 1998, 26 Dec 1998, 26 Feb 1998, 10 Dec 1998",B
742,who is the present Chairman of Bangladesh Indigenous Peoples Forum (BIPF)?,"M.N. Larma, Shontu Larma, Bir Bahadur Ushay Singh, Ushaton Talukdar",B
743,When was the District Council Act passed to creat three ties of local govt councils?,"1997, 1998, 1989, 1990",C
744,Which of the fol is incorrect in regards to type of ptl in CHT?,"‘C’ Type ptl, composed of 10 men and comd by min a Cpl, ‘B’ Type ptl, composed of 20 men and comd by min a Sgt, ‘A’ Type ptl, composed of 30 men and comd by min a JCO, ‘A+’ Type ptl, composed of 50 men and comd by min an offr",D
745,The present Chairman of CHT Dev Board is:,"Shantu Larma, Ashish Kumar Barua, Nabo Bikram Kishor Tripura, ndc, Bir Bahadur U Shwe Singh",C
746,How many percentage of total tribal gp in CHT are the Chakmas?,"39%, 49%, 59%, 69%",C
747,The purpose of            is to cause the enemy to reveal himself by returning fire or by moving.,,Speculative fire
748,"The bold use of tk, exploiting all four characteristics to the full, reduces__________.",,Shock act.
749,A _________ is taken up in the open country either in cir or box fmn.,,leaguer.
750,"The arms of a tk in addition, provide a very significant deg       of     against the eff of nuclear wpn.",,Protection.
751,Semi-auto loading sys uses       amm.,,Separately Charged.
752,"Usually, out of 15 pers of a tp, 12 crews are distr in three tks and rest three remain in _________ of the sqn as res dvrs.",,A ech.
753,"In case of tk tp, jockey means to change ___posn.",,Fire.
754,        must be carried out by making best use of the grd.,,Mov.
755,"During adv when the tp is not depl for act,        formation is used.",,line ahead.
756,To __________ means to change fire posn.,,Jockey.
757,A tk mov to hull down posn in order to engage the en with    .,,direct fire.
758,Stowage capacity of T 59G DURJOY is ______rds.,,28
759,"___________is an area in which armd unit or subunit conc for any length of time for rest, refit and maint.",,Har.
760,Which fmn allows better con and greater flexibility of act to the tp ldr?,"Line ahead, One up, Line abreast, Two up",B
761,Which one is incl in the principles of armr tac?,"Initiative, Conc, Econ of force, b and c, a and b",D
762,Which armr fmn to be adopted when the contact with en is imminent? ,"Wedge, Diamond, Two up, One up",A
763,A bound should enable a tk to:,"Dominate the grd ahead, Mnvr swiftly, Present a tgt while wdr, None of the above",A
764,Which is not a method of mov? ,"Snake ptl, Caterpillar, Leapfrog, Diamond",D
765,Deep fording of MBT-2000 is of:,"5 m, 1.4 m, 1.8 m, None of the above",C
766,To provide visual and sound wng for various parameters in MBT-2000 which box is used?,"A-5, A-6, A-13, A-9",B
767,2nd ech maint is reqr after ___________ motor hr of eng op.,"30-35, 50-60, 55-70, None of the above",B
768,What are the aids of obsn to identify en tk? ,"The Eyes, Bino, Tell-Tale signs, All of the above",D
769,Call sign for armr-inf coop:,"96B, 99, 95, 81",B
770,What to do in 30 mins NTM?,"Change fuel filter, Bore sighting, Wpn cleaning, All of the above",A
771,Which one is the least desirable method of attk comprising armr and inf?,"Attk on the same axis, Sp by fire only, Attk on Parallel axis, Attk on converging axis",B
772,What is the cap of carousel mag of MBT-2000?,"28 rds, 22 rds, 24 rds, 26 rds",B
773,Which one is not the task of tk tp in def?,"CT btl, C pen, C attk, Armr sweep",D
774,Line fmn is adopted when?,"During final aslt of en, During adv, While xing defile, None of the above",A
775,Which act is not carr out in assy A?,"C/C, Gather int, Fix ref pt for tgt indication, All of the above",B
776,Which characteristic is considered to be vital to inculcate as a state of mind in armr comd at all levels? ,"Mobility, Fire Power, Flexibility, Shock Action",C
777,"A critical asset, with its longest dimension extending upto    is known as area critical asset.",,1000 metres
778,Normally the obsn are of an OP should not exceed    degrees..,,120
779,        provide comm to HQ Arty Bde down to RHQ of arty units.,,Arty Bde Sig Coy of Div Sig Bn 
780,The     is resp for org and con the bty CP.,,GPO (Gun Posn Offr)
781,"An order directing, restraining or coordinating the fire of Air Def units which may or may not be under comd is called    .",,Con Order. 
782,The detailed siting of an OP is usually left to the       . ,,Observer.
783,The CO of Fd Arty regt is resp for estb a FSCC at    .,,Bde HQ
784,"       of arty is concerned with its mov, depl and admin; whereas   in arty sense means con of fire by the issue of technical orders.",,"Comd, Con"
785,ADA units provide sy from en air attk by destroying or    en ac and heli.,,Driving off.
786,The Arty CO receives orders for depl from the Comd Arty or from the   when the Regt is UC of the Bde.,,Inf Bde Comd
787,GPO must not select the gun posn outside of the alt sq without permission from    .,,2IC/BC.
788,"In DS arty normally provides   ,     and      . ",,"Liaison, obsn and comm."
789,"To facilitate effective application of fire power, comd of fire assets should be     .",,Centralized.
790,The main function of MBRL is to provide long rng _____arty sp to sp fmn. ,,saturated. 
791,An Arty rep should always accompany the Inf Bde and Bn Comd during their    . ,,recce. 
792,"In an emg depl, one AD bty can provide route protection are _______ of route.",,6 KM
793,"In case the dstn to are intersection pts of op is less than   of visibilityange, reduce the no of Ops and make the same aval for res pool of the CO.",,75 percent.
794,A towed gun in a gun pit is easier to conceal and better protected than a      .,,SP gun. 
795,One 122mm MBRL launching veh is cap of firing a salvo of ______rkt in 15 sec. ,,30
796,GPO of fd arty bty should issue the gun prog to NOs-1 of the Gun at least     before first ser.,,30 min. 
797,"_____,is the arty whose fire is aval to be switched from alt task by the auth which has right on their fire during attk to meet emg and engage impromptu tgts.",,Superimposed Arty.
798,Guns are always laid (when not engaging any tgt) on the asg   .,,DF (SOS).
799,       is an uneconomical way of accumulating res and should only be undertaken after careful consideration of all altn.,,Dumping.
800,"________ is a plan made by inf or armr Comd advised by arty Comd to ut fire sp (arty, armr, inf wpns etc) aval to him for his op.",,Fire Sp Plan (FSP).
801,_____ is the fire that aims at neutralizing en’s dir fire wpns which can engage aslt tps during attk or C attk.,,Covering Fire (CF).
802,Tac HQ is estb by the DS Regt CO in order to:,"Coord fire sp of the regt., Provide cont op and admin instr to the regt, To maint liaison with sp arm comd, To estb comm with sp arms",B
803,The policy as to whether ammo is to be dumped is made by    .,"Fmn Comd, Bde Comd, CO, None of the above",A
804,Which one is the smallest arty fire unit that is administratively self-contained and designed to op indep?,"Arty bn, Arty bty, Arty gun sec, None of the above",B
805,The tear-down op involves _______ veh simultaneously and this op is performed by 8 pers together.,"Three, Two, Four, Five",A
806,During peacetime prac from pt of burst normaly safe dstn of 155mm Gun is.,"800m, 1000m, 600m, None of the above",B
807,During war each of the arty bty Comds will wk with one of the Inf      . ,"Coy Comd, Bn Comd, Bde Comd, None of the above",B
808,The safety dstn for 122 mm How T-83 is to be taken as:,"200m, 250m, 300m, 350m",B
809,Which is normally estb at bde level under the con of the CO of the in DS fd regt ?,"FSCC, RCP, BCP, None of the above",A
810,The call signs of Arty observer (BC of Fd Bty) on wrls net of other arms is:,"93, 94, 95, 96",D
811,Rate of Fire of 122 mm WS-22 MLRS is       .,"20 rkts in 20 sec, 40 rkts in 20 sec, 30 rkts in 10 sec, 40 rkts in 10 sec",B
812,The call sign of sr observer on wrls net of other arms is: ,"90 A, 92 A, 94 A, 96 A",D
813,Each Armr regt is auth with    op tk (with ws) to be used by bty Comd and observer of the dir sp Bty:,"2, 3, 4, 5",C
814,What are the grd threats against arty gun posn?,"Commandos, Heliborne/Para tps, Dismounted attk, Armr/Mech forces attk, All of the above",C
815,Who receives the wngO ''Prep to Adv” from RHQ or from BC (if bty is acting indep) and passes it on to the guns and WL.,"AGPO, GPO, Bty SJCO, Bty BSM",B
816,"In order to avoid disclosing the main posn to the en, the guns fire from a posn before the main posn is occu- known as:","Altn posn, Temp posn, Dummy posn, Readjusted posn",B
817,      are useful means of deception in static condition. ,"Readjusted posn, Altn posn, Dummy posn, Temp posn",C
818,"During active op, the Arty ammo holding should not be allowed to fall below which of the following levels at any stage?","30%, 40%, 50%, 60%",C
819,Who is the auth for calling close DF?,"Coy Comd, Bn Comd, BC, Mor Pl Comd",B
820,Which is not the principle on which AD sys wk:,"Detection, Integration, Ident, Engt Assessment",B
821,Who will be the chairman of AD Committee?,"CAS, Chief of Air Staff, AD Bde Comd, GOC",B
822,Eff rng for HIMAD AD sys is       ?,"Above 20 km, Above 50 km, Above 30 km, Above 60 km",C
823,What is the max range of Trg-300 missile of TIGER MLRS?,"70 km, 100 km, 120 km, 150 km",C
824,The smoke shoot is used to:,"Deceive the en, Blinding the en and screening the own tps, Harass the en, None of the above, All of the above",B
825,Which of the factors mentioned bellow does not affect the planings of SAMs?.,"Method of Guidance, Reloading Time, Data tx sys, Mobility",D
826,An arty unit placed at pri call provides      .,"Obsn, Liason, All of the above, None of the above",D
827,"In gen terms, a fd coy should not be placed  _______ to a bde unless it is inevitable.",,UC
828,The Engr sweeping team consists of min  ________ pers.,,5
829,"The most common gp, unless op dictate otherwise, a fd coy Engr will be placed in     to the bde.",,INSPUCM
830,A qtr set HPB can lay max     m floating br.,,91
831,_______are reqr in obs to enable our tps to go in search of en.,,Gaps
832,Hy rafts are constr as soon as the      line is cleared to cross the fol up bn in an aslt riv xing op.,,O -1
833,Engrs’ primary task in rear area is likely to be maints of_____.,,L of C
834,     of Div Engr Bn is empowered to make minor decision for CO in his absence at Div HQ.,,SO II (Plg).
835,"      are those which must be specifically con at whatever level of comd, because they play a vital part in tac or strat plan. ",,Res dml
836,Denial of the final wdr route is a tac op reqr close coop/ coord between engrs and       .,,covering tps
837,Explosives are classified into      gps basing in their composn.,,three
838,The auth to empl protective minefds is normally delegated to the _______________.,,Coy Comd
839,"CO, Div Engr Bn acts as an    to the Div Comd.",,Engr adviser
840,"Usually,        men are assigned to carr the Aslt boat M-2.",,10
841,No one will normally be permitted to insp a misfired charge which was initiated elec until have elapsed.,"10 mins, 15 mins, 30 mins, None of the above",A
